angular-dart,passed,failed,13.52967119216919,firefox,1
angular-dart,passed,failed,13.033738851547241,firefox,1
angular-dart,passed,failed,13.221068859100342,firefox,1
angular-dart,passed,failed,13.623471736907959,firefox,1
angular-dart,passed,failed,13.258371829986572,firefox,1
angular-dart,passed,failed,12.828824043273926,firefox,1
angular-dart,passed,failed,12.998517990112305,firefox,1
angular-dart,passed,failed,13.049022912979126,firefox,1
angular-dart,passed,failed,13.347254991531372,firefox,1
angular-dart,passed,failed,13.045976161956787,firefox,1
angular2_es2015,passed,failed,12.833946704864502,firefox,1
angular2_es2015,passed,failed,12.906231164932251,firefox,1
angular2_es2015,passed,failed,12.708792209625244,firefox,1
angular2_es2015,passed,failed,12.590970993041992,firefox,1
angular2_es2015,passed,failed,12.984885931015015,firefox,1
angular2_es2015,passed,failed,13.311484098434448,firefox,1
angular2_es2015,passed,failed,14.418906927108765,firefox,1
angular2_es2015,passed,failed,12.84610104560852,firefox,1
angular2_es2015,passed,failed,13.37741994857788,firefox,1
angular2_es2015,passed,failed,13.024372816085815,firefox,1
angular2,passed,failed,12.973347902297974,firefox,1
angular2,passed,failed,13.467011213302612,firefox,1
angular2,passed,failed,13.150007963180542,firefox,1
angular2,passed,failed,12.982934713363647,firefox,1
angular2,passed,failed,12.764298439025879,firefox,1
angular2,passed,failed,13.081238985061646,firefox,1
angular2,passed,failed,12.801013946533203,firefox,1
angular2,passed,failed,13.107215166091919,firefox,1
angular2,passed,failed,13.267604112625122,firefox,1
angular2,passed,failed,13.184341192245483,firefox,1
angularjs_require,passed,passed,12.760552883148193,firefox,1
angularjs_require,passed,passed,12.801059007644653,firefox,1
angularjs_require,passed,passed,12.770142078399658,firefox,1
angularjs_require,passed,passed,12.864382028579712,firefox,1
angularjs_require,passed,passed,12.719923257827759,firefox,1
angularjs_require,passed,passed,13.09403109550476,firefox,1
angularjs_require,passed,passed,12.519394874572754,firefox,1
angularjs_require,passed,passed,12.900481700897217,firefox,1
angularjs_require,passed,passed,13.416038751602173,firefox,1
angularjs_require,passed,passed,12.833078145980835,firefox,1
angularjs,passed,failed,12.869526147842407,firefox,1
angularjs,passed,failed,12.987358093261719,firefox,1
