angular-dart,failed,failed,15.358798742294312,firefox,10
angular-dart,failed,failed,14.217674970626831,firefox,10
angular-dart,failed,failed,14.53288197517395,firefox,10
angular-dart,failed,failed,14.362705945968628,firefox,10
angular-dart,failed,failed,14.244089126586914,firefox,10
angular-dart,passed,failed,13.902400016784668,firefox,10
angular-dart,failed,failed,15.266848087310791,firefox,10
angular-dart,failed,failed,13.880403995513916,firefox,10
angular-dart,failed,failed,14.512174129486084,firefox,10
angular-dart,failed,failed,14.920865058898926,firefox,10
angular2_es2015,failed,failed,13.111852884292603,firefox,10
angular2_es2015,failed,failed,14.621059894561768,firefox,10
angular2_es2015,failed,failed,13.472847938537598,firefox,10
angular2_es2015,failed,failed,13.102564811706543,firefox,10
angular2_es2015,failed,failed,13.519814014434814,firefox,10
angular2_es2015,failed,failed,12.839241981506348,firefox,10
angular2_es2015,passed,failed,13.650044202804565,firefox,10
angular2_es2015,passed,failed,14.638237953186035,firefox,10
angular2_es2015,failed,failed,13.212290048599243,firefox,10
angular2_es2015,failed,failed,13.153175115585327,firefox,10
angular2,failed,failed,15.701921939849854,firefox,10
angular2,failed,failed,13.717668056488037,firefox,10
angular2,failed,failed,13.483099222183228,firefox,10
angular2,failed,failed,12.236056089401245,firefox,10
angular2,failed,failed,13.072855710983276,firefox,10
angular2,failed,failed,14.06562089920044,firefox,10
angular2,passed,failed,14.388344049453735,firefox,10
angular2,failed,failed,13.65021014213562,firefox,10
angular2,failed,failed,14.62817907333374,firefox,10
angular2,failed,failed,13.545553922653198,firefox,10
angularjs_require,passed,passed,15.782379150390625,firefox,10
angularjs_require,passed,passed,13.849868059158325,firefox,10
angularjs_require,passed,passed,15.853224277496338,firefox,10
angularjs_require,passed,passed,15.723505973815918,firefox,10
angularjs_require,passed,passed,13.5815269947052,firefox,10
angularjs_require,passed,passed,14.432711124420166,firefox,10
angularjs_require,passed,passed,14.33625864982605,firefox,10
angularjs_require,passed,passed,14.032492876052856,firefox,10
angularjs_require,passed,passed,13.856067657470703,firefox,10
angularjs_require,passed,passed,15.788733959197998,firefox,10
angularjs,passed,failed,16.72801113128662,firefox,10
angularjs,passed,failed,14.462872982025146,firefox,10
angularjs,failed,failed,13.668521165847778,firefox,10
angularjs,failed,failed,14.598679065704346,firefox,10
angularjs,failed,failed,14.140541315078735,firefox,10
angularjs,passed,failed,15.15644121170044,firefox,10
angularjs,passed,failed,14.624894142150879,firefox,10
angularjs,passed,failed,14.891151189804077,firefox,10
angularjs,passed,failed,14.94643783569336,firefox,10
angularjs,failed,failed,14.699416875839233,firefox,10
aurelia,failed,failed,14.9180428981781,firefox,10
aurelia,failed,failed,14.564959049224854,firefox,10
aurelia,passed,failed,14.233952045440674,firefox,10
aurelia,failed,failed,14.493587970733643,firefox,10
aurelia,passed,failed,12.9824697971344,firefox,10
aurelia,passed,failed,13.343286991119385,firefox,10
aurelia,passed,failed,13.544015884399414,firefox,10
aurelia,failed,failed,14.960461139678955,firefox,10
aurelia,passed,failed,13.361933946609497,firefox,10
aurelia,passed,failed,14.993752241134644,firefox,10
backbone_marionette,passed,failed,14.259899854660034,firefox,10
backbone_marionette,passed,failed,15.113234281539917,firefox,10
backbone_marionette,passed,failed,13.926247119903564,firefox,10
backbone_marionette,passed,failed,16.201274156570435,firefox,10
backbone_marionette,passed,failed,13.308593034744263,firefox,10
backbone_marionette,passed,failed,14.624979019165039,firefox,10
backbone_marionette,passed,failed,13.838404178619385,firefox,10
backbone_marionette,passed,failed,13.813905954360962,firefox,10
backbone_marionette,passed,failed,13.504137992858887,firefox,10
backbone_marionette,passed,failed,16.320116996765137,firefox,10
backbone_require,passed,passed,14.709714889526367,firefox,10
backbone_require,passed,passed,14.824724912643433,firefox,10
backbone_require,passed,passed,13.863948106765747,firefox,10
backbone_require,passed,passed,16.689769983291626,firefox,10
backbone_require,passed,passed,13.364873886108398,firefox,10
backbone_require,passed,passed,13.770803213119507,firefox,10
backbone_require,passed,passed,13.870705127716064,firefox,10
backbone_require,passed,passed,13.767935991287231,firefox,10
backbone_require,passed,passed,14.62847375869751,firefox,10
backbone_require,passed,passed,15.314069032669067,firefox,10
backbone,passed,passed,13.569087982177734,firefox,10
backbone,passed,passed,14.55452013015747,firefox,10
backbone,passed,passed,15.540251731872559,firefox,10
backbone,passed,passed,13.379094123840332,firefox,10
backbone,passed,passed,14.160762071609497,firefox,10
backbone,passed,passed,14.224881172180176,firefox,10
backbone,passed,passed,14.769458770751953,firefox,10
backbone,passed,passed,14.613245964050293,firefox,10
backbone,passed,passed,16.692918062210083,firefox,10
backbone,passed,passed,14.712625741958618,firefox,10
binding-scala,passed,passed,15.942070007324219,firefox,10
binding-scala,passed,passed,16.22097897529602,firefox,10
binding-scala,passed,passed,14.756927013397217,firefox,10
binding-scala,passed,passed,14.568022727966309,firefox,10
binding-scala,passed,passed,15.302602052688599,firefox,10
binding-scala,passed,passed,16.419640064239502,firefox,10
binding-scala,passed,passed,13.18865704536438,firefox,10
binding-scala,passed,passed,16.1439471244812,firefox,10
binding-scala,passed,passed,15.024149179458618,firefox,10
binding-scala,passed,passed,15.405229091644287,firefox,10
canjs_require,passed,failed,16.394259929656982,firefox,10
canjs_require,passed,failed,16.22823929786682,firefox,10
canjs_require,passed,failed,15.02778172492981,firefox,10
canjs_require,passed,failed,15.229113817214966,firefox,10
canjs_require,passed,failed,13.873721837997437,firefox,10
canjs_require,passed,failed,14.258660793304443,firefox,10
canjs_require,passed,failed,15.119953155517578,firefox,10
canjs_require,passed,failed,17.048850059509277,firefox,10
canjs_require,passed,failed,15.14627981185913,firefox,10
canjs_require,passed,failed,14.659364700317383,firefox,10
canjs,passed,failed,14.364660024642944,firefox,10
canjs,passed,failed,13.224977016448975,firefox,10
canjs,passed,failed,13.615875959396362,firefox,10
canjs,passed,failed,15.20983600616455,firefox,10
canjs,passed,failed,14.740899085998535,firefox,10
canjs,passed,failed,13.803060054779053,firefox,10
canjs,passed,failed,15.065839052200317,firefox,10
canjs,passed,failed,14.85663390159607,firefox,10
canjs,passed,failed,14.155921220779419,firefox,10
canjs,passed,failed,14.733391284942627,firefox,10
closure,passed,passed,14.442011833190918,firefox,10
closure,passed,passed,13.53343415260315,firefox,10
closure,passed,passed,15.784327030181885,firefox,10
closure,passed,passed,13.966557025909424,firefox,10
closure,passed,passed,14.264248847961426,firefox,10
closure,passed,passed,16.826863288879395,firefox,10
closure,passed,passed,13.653639316558838,firefox,10
closure,passed,passed,13.127429723739624,firefox,10
closure,passed,passed,15.560519933700562,firefox,10
closure,passed,passed,16.03274703025818,firefox,10
dijon,failed,failed,12.659996271133423,firefox,10
dijon,failed,failed,13.890933990478516,firefox,10
dijon,failed,failed,12.909216165542603,firefox,10
dijon,failed,failed,13.547111988067627,firefox,10
dijon,failed,failed,13.844945192337036,firefox,10
dijon,passed,failed,13.723558902740479,firefox,10
dijon,passed,failed,13.102556943893433,firefox,10
dijon,passed,failed,13.061222314834595,firefox,10
dijon,passed,failed,13.102609157562256,firefox,10
dijon,failed,failed,13.655616998672485,firefox,10
dojo,passed,failed,14.040379762649536,firefox,10
dojo,passed,failed,15.170974969863892,firefox,10
dojo,failed,failed,14.24477505683899,firefox,10
dojo,passed,failed,14.156408071517944,firefox,10
dojo,failed,failed,14.283219814300537,firefox,10
dojo,failed,failed,15.067729949951172,firefox,10
dojo,passed,failed,13.570515155792236,firefox,10
dojo,failed,failed,14.486814260482788,firefox,10
dojo,failed,failed,15.965433120727539,firefox,10
dojo,passed,failed,15.434441089630127,firefox,10
