angular-dart,failed,failed,15.10749888420105,firefox,100
angular-dart,failed,failed,14.208459854125977,firefox,100
angular-dart,failed,failed,15.091392040252686,firefox,100
angular-dart,failed,failed,14.40385890007019,firefox,100
angular-dart,failed,failed,15.57784914970398,firefox,100
angular-dart,failed,failed,14.864143133163452,firefox,100
angular-dart,failed,failed,16.072560787200928,firefox,100
angular-dart,failed,failed,14.424331188201904,firefox,100
angular-dart,failed,failed,14.494804859161377,firefox,100
angular-dart,failed,failed,14.807084083557129,firefox,100
angular2_es2015,failed,failed,13.3005690574646,firefox,100
angular2_es2015,failed,failed,13.127594947814941,firefox,100
angular2_es2015,failed,failed,13.621967077255249,firefox,100
angular2_es2015,failed,failed,13.081054925918579,firefox,100
angular2_es2015,failed,failed,14.824706077575684,firefox,100
angular2_es2015,failed,failed,13.416332006454468,firefox,100
angular2_es2015,failed,failed,14.129319906234741,firefox,100
angular2_es2015,failed,failed,13.392054080963135,firefox,100
angular2_es2015,failed,failed,13.815292119979858,firefox,100
angular2_es2015,failed,failed,13.659611940383911,firefox,100
angular2,failed,failed,13.319379329681396,firefox,100
angular2,failed,failed,12.859872102737427,firefox,100
angular2,failed,failed,13.689266204833984,firefox,100
angular2,failed,failed,13.127354860305786,firefox,100
angular2,failed,failed,12.97269892692566,firefox,100
angular2,failed,failed,13.892154932022095,firefox,100
angular2,failed,failed,13.73715615272522,firefox,100
angular2,failed,failed,13.790928840637207,firefox,100
angular2,failed,failed,14.047832012176514,firefox,100
angular2,failed,failed,12.994173049926758,firefox,100
angularjs_require,passed,passed,39.7079291343689,firefox,100
angularjs_require,passed,passed,54.24658703804016,firefox,100
angularjs_require,passed,passed,43.087820053100586,firefox,100
angularjs_require,passed,passed,40.51499390602112,firefox,100
angularjs_require,passed,passed,47.11751198768616,firefox,100
angularjs_require,passed,passed,45.54640579223633,firefox,100
angularjs_require,passed,passed,48.01792097091675,firefox,100
angularjs_require,passed,passed,42.038965940475464,firefox,100
angularjs_require,passed,passed,42.126275062561035,firefox,100
angularjs_require,passed,passed,41.666436195373535,firefox,100
angularjs,passed,failed,53.032068967819214,firefox,100
angularjs,failed,failed,26.368771076202393,firefox,100
angularjs,failed,failed,14.83117127418518,firefox,100
angularjs,passed,failed,39.777045011520386,firefox,100
angularjs,failed,failed,14.56897521018982,firefox,100
angularjs,failed,failed,25.624976873397827,firefox,100
angularjs,failed,failed,37.398112058639526,firefox,100
